url,url_id
https://github.com/SAP/emobility-smart-charging,
https://github.com/chargeprice/open-ev-data,
https://github.com/SmartEVSE/smartevse,
https://github.com/andmos/BikeshareClient,
https://github.com/mszell/bikenwgrowth,
https://github.com/a-b-street,
https://github.com/enviroCar/enviroCar-app,
https://github.com/NREL/Industry-Energy-Tool,
https://github.com/NREL/Industry-energy-data-book,
https://github.com/energy-market-methods/caltrack,
https://github.com/OpenModelica/OpenModelica,
https://gitlab.com/project-catalyst,
https://github.com/greensoftwarelab/Energy-Languages,
https://github.com/responsibleproblemsolving/energy-usage,
https://github.com/thegreenwebfoundation/green-cost-explorer,
https://github.com/hubblo-org/scaphandre,
https://github.com/sosy-lab/cpu-energy-meter,
https://github.com/powerapi-ng/powerapi,
https://github.com/marmelab/argos,
https://gitlab.com/ecoconceptionweb/ecometer,1099241
https://github.com/patch-technology/patch-node,
https://github.com/thegreenwebfoundation/co2.js,
https://github.com/kylemcdonald/nvidia-co2,
https://github.com/Organic-Basics/ob-low-impact-website,
https://github.com/kylemcdonald/cryptoart-footprint,
https://github.com/cloud-carbon-footprint/cloud-carbon-footprint,
https://github.com/powerapi-ng/pyJoules,
https://github.com/GoogleCloudPlatform/region-carbon-info,
https://gitlab.com/wholegrain/carbon-api-2-0,10939513
https://invent.kde.org/cschumac/feep,
https://github.com/dos-group/leaf,
https://github.com/kylemcdonald/ethereum-nft-activity,
https://en.wikipedia.org/wiki/Open_energy_system_models,
https://wiki.openmod-initiative.org/wiki/Open_Models,
https://github.com/JGCRI/gcam-core,
https://github.com/NREL/SAM,
https://github.com/IIT-EnergySystemModels/openTEPES,
https://github.com/PowerGenome/PowerGenome,
https://github.com/pyaf/load_forecasting,
https://github.com/NREL/REopt_Lite_API,
http://www.pandapower.org/,
https://github.com/tum-ens/urbs,
https://github.com/energy-modelling-toolkit/Dispa-SET,
https://github.com/calliope-project/calliope,
https://github.com/calliope-project/euro-calliope,
https://github.com/OSeMOSYS/OSeMOSYS,
https://github.com/VUB-HYDR/REVUB,
https://github.com/FZJ-IEK3-VSA/FINE,
https://github.com/com-pas/compas-architecture,
https://github.com/NREL-SIIP/PowerSimulations.jl,
https://github.com/NREL-SIIP/PowerSystems.jl,
https://github.com/balmorelcommunity/Balmorel,
https://git.rwth-aachen.de/acs/public/simulation/DistAIXFramework/distaix,
https://github.com/OpenEnergyPlatform/ontology,
https://github.com/UNSW-CEEM/nempy,
https://github.com/bje-/NEMO,
https://github.com/niclasmattsson/GlobalEnergyGIS,
https://github.com/open-ideas/IDEAS,
https://github.com/AntaresSimulatorTeam/Antares_Simulator,
https://github.com/GMLC-TDC/HELICS,
https://github.com/oemof/oemof-solph,
https://github.com/oemof/oemof-thermal,
https://git.rwth-aachen.de/acs/public/simulation/dpsim/dpsim,
https://git.rwth-aachen.de/acs/public/villas/node,
https://github.com/openENTRANCE/nomenclature,
https://github.com/JuliaEnergy/Joulia.jl,
https://github.com/IDAES/idaes-pse,
https://github.com/TemoaProject/temoa,
https://github.com/ie3-institute/PowerSystemDataModel,
https://github.com/PyPSA/pypsa-eur-sec,
https://github.com/rte-antares-rpackage/antaresViz,
https://github.com/rte-antares-rpackage/antaresRead,
https://github.com/Spine-project/Spine-Toolbox,
https://github.com/oemof/demandlib,
https://gitlab.com/diw-evu/dieter_public/dieterpy,20660194
https://gricad-gitlab.univ-grenoble-alpes.fr/omegalpes/omegalpes,
https://github.com/reegis/deflex,
https://github.com/ADGEfficiency/energy-py-linear,
https://github.com/switch-model/switch,
https://github.com/leonardgoeke/AnyMOD.jl,
https://github.com/FlexiGIS/FlexiGIS,
https://neon.energy/emma/,
https://github.com/NREL/reVX,
https://github.com/YoungFaithful/CapacityExpansion.jl,
https://github.com/sogno-platform/dpsim,
https://github.com/pypsa-meets-africa/pypsa-africa,
https://github.com/GenXProject/GenX,
https://github.com/OpenEnergyPlatform/oeplatform,
https://github.com/PyPSA/PyPSA,
https://github.com/oemof/oemof,
https://github.com/tum-ens/pyGRETA,
https://github.com/FZJ-IEK3-VSA/RESKit,
https://github.com/powsybl/powsybl-core,
https://github.com/powsybl/powsybl-open-loadflow,
https://github.com/MATPOWER/matpower,
https://github.com/energyRt/energyRt,
https://github.com/rl-institut/multi-vector-simulator,
https://github.com/kamal0013/PowNet,
https://github.com/OpenIPSL/OpenIPSL,
https://github.com/IAMconsortium/pyam,
https://github.com/RAMP-project/RAMP,
https://github.com/richard-weinhold/pomato,
https://bitbucket.org/harald_g_svendsen/powergama/wiki/Home,
http://faraday1.ucd.ie/psat.html,
https://github.com/RamiKrispin/USelectricity,
https://github.com/NREL/reV,
https://github.com/openCEMorg/openCEM,
https://github.com/ADGEfficiency/energy-py,
https://github.com/FZJ-IEK3-VSA/glaes,
https://github.com/OnSSET/onsset,
https://github.com/PyPSA/whobs-server,
https://github.com/intelligent-environments-lab/CityLearn,
https://github.com/IBM/rl-testbed-for-energyplus,
https://github.com/FZJ-IEK3-VSA/tsam,
https://github.com/holgerteichgraeber/TimeSeriesClustering.jl,
https://github.com/iiasa/message_ix,
https://github.com/blue-marble/gridpath,
https://github.com/kbaranko/peaky-finders,
https://github.com/derevirn/renewcast,
https://github.com/cuihantao/andes,
https://github.com/Breakthrough-Energy/REISE.jl,
https://github.com/EnergyTransition/ESDL,
https://github.com/slacgismo/TESS,
https://github.com/adamgreenhall/minpower,
https://github.com/MaREI-EPMG,
https://sentinel-energy.github.io/friendly_data/,
https://github.com/dpinney/omf,
https://github.com/Thales1330/PSP,
https://github.com/Energy-Innovation/eps-us,
https://github.com/OpenEMS/openems,
https://github.com/openeemeter/eemeter,
https://github.com/opfab/operatorfabric-core,
https://github.com/Energy-Sparks/energy-sparks,
https://github.com/openenergymonitor/emonpi,
https://github.com/openenergymonitor/EmonLib,
https://github.com/emoncms/emoncms,
https://github.com/SeitaBV/flexmeasures,
https://github.com/openenergymonitor/STM32,
https://github.com/e2nIEE/simbench,
https://github.com/grid-parity-exchange/Egret,
https://github.com/PyPSA/pypsa-eur,
https://github.com/quintel/etengine,
https://github.com/quintel/etmodel,
https://github.com/OSGP/open-smart-grid-platform,
https://github.com/lanl-ansi/PowerModels.jl,
https://github.com/lanl-ansi/PowerModelsAnnex.jl,
https://github.com/power-grid-lib/pglib-opf,
https://github.com/MarvinLer/pypownet,
https://github.com/rte-france/Grid2Op,
https://github.com/openego/eDisGo/,
https://github.com/rl-institut/offgridders,
https://github.com/GridMod/RTS-GMLC,
https://github.com/upb-lea/openmodelica-microgrid-gym,
https://sourceforge.net/projects/electricdss/,
https://github.com/JuliaEnergy/PowerDynamics.jl,
https://github.com/NREL-SIIP/InfrastructureSystems.jl,
https://www.lfenergy.org/projects/openleadr/,
https://github.com/SanPen/GridCal,
https://gitlab.com/energyincities/python-ehub,4414515
https://github.com/energywebfoundation/origin,
https://github.com/gridsingularity/gsy-e,
https://gitlab.vtt.fi/backbone/backbone,
https://github.com/SonyCSL/APIS,
https://github.com/Total-RD/pymgrid,
https://power.scigrid.de/,
https://gitlab.com/mosaik/mosaik,16916294
https://gitlab.com/SmartGridToolbox/SmartGridToolbox,11355031
https://github.com/EPGOxford/OPEN,
https://github.com/slacgismo/gridlabd,
https://github.com/robinhenry/gym-anm,
https://www.lfenergy.org/projects/seapath/,
https://github.com/transportenergy/database,
https://github.com/Breakthrough-Energy/PowerSimData,
https://github.com/Azure/opendigitaltwins-energygrid,
https://github.com/opennem/opennem-fe,
https://open-power-system-data.org/data-sources,
https://github.com/catalyst-cooperative/pudl,
https://github.com/wri/global-power-plant-database,
https://github.com/tmrowco/electricitymap-contrib,
https://github.com/EnergieID/entsoe-py,
https://github.com/Open-Power-System-Data/time_series,
https://github.com/Open-Power-System-Data/renewable_power_plants,
https://github.com/Open-Power-System-Data/conventional_power_plants,
https://github.com/OpenEnergyPlatform/open-MaStR,
https://github.com/FRESNA/powerplantmatching,
https://github.com/cristianst85/GeoNuclearData,
https://github.com/thomastu/pyEIA,
https://github.com/ropensci/eia,
https://github.com/PyPSA/atlite,
https://github.com/m4rz910/NYISOToolkit,
https://zenodo.org/record/2613651#.XRtJRP7Rapo,
https://github.com/dazhiyang/SolarData,
https://github.com/RamiKrispin/UKgrid,
https://github.com/RamiKrispin/USgrid,
https://github.com/SanPen/ESIOS,
https://github.com/owid/energy-data,
https://openei.org/wiki/Main_Page,
https://osf.io/by5hu/,
https://github.com/enechange/EnergyDataSimulationChallenge,
https://github.com/DemandRegioTeam/disaggregator,
http://opendata.ffe.de/,
http://dkasolarcentre.com.au/,
https://github.com/systemcatch/eiapy,
https://github.com/OSUKED/Power-Station-Dictionary,
https://github.com/OSUKED/ElexonDataPortal,
https://github.com/mlco2/impact/,
https://github.com/protea-earth/carbon_footprint,
https://github.com/milankl/CarbonFootprintEGU,
https://github.com/tmrowco/bloom-contrib,
https://github.com/NMF-earth/nmf-app,
https://github.com/energyPATHWAYS/EnergyPATHWAYS,
https://gitlab.com/aossie/CarbonFootprint,2314474
https://github.com/lfwa/carbontracker,
https://github.com/Breakend/experiment-impact-tracker,
https://github.com/daviddao/green-ai,
https://github.com/mlco2/codecarbon,
https://github.com/carbonalyser/Carbonalyser,
https://github.com/opentaps/blockchain-carbon-accounting,
https://github.com/acircleda/footprint,
https://github.com/KKulma/intensegRid,
https://github.com/kansoapp/carbonfact-models,
https://www.camx.com/,
https://github.com/climatiq/Open-Emission-Factors-DB,
https://github.com/dos-group/lets-wait-awhile,
https://github.com/DrafProject/elmada,
https://github.com/carbonplan/cdr-database,
https://github.com/simccs/SimCCS,
https://github.com/CCSI-Toolset/FOQUS,
https://github.com/yohanesnuwara/carbon-capture-and-storage,
https://github.com/GEOSX/GEOSX,
https://gitlab.com/NRAP/OpenIAM,5617191
https://github.com/hsbay/cdrmex,
https://github.com/bcgov/ghg-emissions-indicator,
https://git.iws.uni-stuttgart.de/dumux-repositories/dumux,
https://github.com/dataforgoodfr/batch7_satellite_ges/,
https://www.che-project.eu/data-portal,
https://github.com/openclimatedata/global-carbon-budget,
https://github.com/emissions-api/emissions-api,
https://github.com/atmoschem/eixport,
https://github.com/atmoschem/EmissV,
https://gitlab.com/ibarraespinosa/vein,18672162
https://github.com/JGCRI/CEDS,
https://github.com/openclimatedata/national-climate-plans,
https://github.com/quishqa/PyChEmiss,
https://github.com/owid/co2-data,
https://github.com/uataq/X-STILT,
https://github.com/uataq/stilt,
https://github.com/arbrandt/OPGEE,
https://github.com/openghg,
https://github.com/OpenCarbonWatch,
https://github.com/satish1901/Methane-detection-from-hyperspectral-imagery,
https://methane.jpl.nasa.gov/,
https://github.com/CMU-CREATE-Lab/deep-smoke-machine,
https://github.com/Ribbit-Network/ribbit-network-frog-sensor,
https://github.com/tianjialiu/FIRECAM,
https://github.com/mmb-carb/ESTA,
https://github.com/milankl/FlyingClimate,
https://github.com/OSUKED/ETS-Watch,
https://github.com/HSG-AIML/IndustrialSmokePlumeDetection,
https://www.exiobase.eu/,
https://github.com/BONSAMURAIS/bonsai,
https://github.com/brightway-lca/brightway2,
https://github.com/romainsacchi/carculator,
https://github.com/USEPA/ElectricityLCI,
https://github.com/uslci-admin/uslci-content,
https://github.com/GreenDelta/olca-app,
https://github.com/GreenDelta/openlca-python-tutorial,
https://www.globallcadataaccess.org/,
https://github.com/scyjth/biosteam_lca,
https://github.com/oie-mines-paristech/lca_algebraic,
https://www.lcacommons.gov/,
https://github.com/Vizzuality/trase,
https://github.com/QSD-Group/QSDsan,
https://github.com/romainsacchi/premise,
https://github.com/ONEARMY/precious-plastic,
https://conservancy.umn.edu/handle/11299/214366,
https://github.com/pedropro/TACO,
https://github.com/circularfashion/cf-circularity-id-standard,
https://github.com/sangminwoo/RecycleNet,
https://github.com/garythung/trashnet,
https://github.com/OpenLitterMap/openlittermap-web,
https://www.appropedia.org/Recyclebot,
https://github.com/CMLPlatform/pycirk,
https://github.com/WWF-Deutschland/marine-plastic-explorer,
https://github.com/NASA-IMPACT/marine_debris_ML,
https://ecostress.jpl.nasa.gov/,
https://github.com/wri/carbon-budget,
https://github.com/apburt/treeseg/,
https://github.com/forestgeo/fgeo,
https://github.com/forestgeo/fgeo.biomass,
https://github.com/umr-amap/BIOMASS,
https://github.com/MetOffice/forest,
https://github.com/openforis/sepal,
https://github.com/forc-db/ForC,
https://github.com/tiagodc/TreeLS,
https://github.com/InverseTampere/TreeQSM,
https://github.com/weecology/DeepLidar,
https://github.com/esowc/wildfire-forecasting,
https://github.com/ecmwf/caliver,
https://github.com/Vizzuality/gfw,
https://github.com/wri/gfw-mapbuilder,
https://github.com/ropensci/taxize,
https://github.com/ropensci/rgbif,
https://github.com/globalbioticinteractions/globalbioticinteractions,
https://github.com/Jean-Romain/lidR,
https://github.com/mparkan/Digital-Forestry-Toolbox,
https://github.com/brycefrank/pyfor,
https://github.com/weecology/DeepForest,
https://github.com/WSWUP/pymetric,
https://github.com/weecology/NeonTreeEvaluation,
https://github.com/manaakiwhenua/pycrown,
https://github.com/akamoske/canopyLazR,
https://github.com/philwilkes/forestlas,
https://github.com/OpenTreeMap/otm-core,
https://github.com/weecology/DeepTreeAttention,
https://github.com/ropensci/rebird,
https://github.com/ropensci/rredlist,
https://gitlab.com/rootmodels/OpenSimRoot,1117808
https://github.com/woodcrafty/PyETo,
https://github.com/ltrr-arizona-edu/burnr,
https://github.com/sollano/forestmangr,
https://github.com/jneme910/CART,
https://github.com/DS3Lab/forest-prediction,
https://github.com/Greensway/BIRDS,
https://github.com/danforthcenter/plantcv,
https://github.com/NGEET/fates,
https://github.com/ghislainv/forestatrisk,
https://github.com/Plant-Root-Soil-Interactions-Modelling/CRootBox,
https://github.com/pyronear/pyro-vision,
https://github.com/CornellLabofOrnithology/auk,
https://github.com/ropensci/spocc,
https://github.com/VIAME/VIAME,
https://github.com/NOAA-EDAB/ecodata,
https://github.com/bullocke/coded,
https://github.com/openplantpathology/OpenPlantPathology,
https://github.com/allisonhorst/palmerpenguins/,
https://github.com/iobis/robis/,
https://github.com/ropensci/rfishbase,
https://github.com/ajwdewit/pcse,
https://github.com/p2irc/deepplantphenomics,
https://github.com/JuliaOcean/PlanktonIndividuals.jl,
https://github.com/red-list-ecosystem/redlistr,
https://github.com/AtlasOfLivingAustralia/ALA4R,
https://github.com/FRBCesab/worldpa,
https://github.com/traitecoevo/plant,
https://github.com/Envirometrix/PNVmaps,
https://github.com/alan-turing-institute/monitoring-ecosystem-resilience,
https://git.geomar.de/markus-pahlow/UVic-updates-opem,
https://www.quantitative-plant.org/,
https://github.com/bluegreen-labs/phenocamr,
https://github.com/pinskylab/OceanAdapt,
https://github.com/forc-db/GROA,
https://github.com/Plant-for-the-Planet-org/treecounter-app,
https://github.com/microsoft/aerial_wildlife_detection,
https://github.com/pyronear/pyro-risks,
https://github.com/Plant-for-the-Planet-org/treemapper,
https://github.com/jbferet/biodivMapR,
https://github.com/protontypes/continuous-reforestation,
https://github.com/DiversiTree/TreeDiversity,
https://github.com/ghislainv/forestatrisk-tropics,
https://github.com/martibosch/detectree,
https://github.com/wri/sentinel-tree-cover,
https://github.com/Bioverse-Labs/deep-learning,
https://gitlab.inria.fr/cgarcin/plantnet_dataset,
https://github.com/protect-earth/TreeTracker,
https://github.com/carbonplan/forest-risks,
https://github.com/carlos-alberto-silva/rGEDI,
https://github.com/bcgov/wps,
https://github.com/shmh40/detectreeRGB,
https://github.com/karthikraja95/fsdl_deforestation_detection,
https://github.com/ytarazona/ForesToolboxRS,
https://github.com/technologiestiftung/giessdenkiez-de,
https://github.com/MoBiodiv/mobr,
https://github.com/SKrisanski/FSCT,
https://git.ecmwf.int/projects/CEMSF/repos/geff/browse,
https://github.com/MAAP-Project/maap-documentation,
https://github.com/VEZY/DynACof,
https://github.com/acannistra/planet-snowcover,
https://github.com/ropensci/MODIStsp,
https://github.com/nansencenter/sea_ice_drift,
https://github.com/smrt-model/smrt,
https://github.com/OGGM/oggm,
https://github.com/CICE-Consortium/CICE,
https://github.com/pism/pism,
https://github.com/CICE-Consortium/Icepack,
https://github.com/weiji14/deepbedmap,
https://github.com/wrightni/OSSP,
https://github.com/fspaolo/captoolkit,
https://github.com/vannizhang/sea-ice,
https://github.com/NOAA-GFDL/SIS2,
https://github.com/RichardEssery/FSM2,
https://github.com/GEUS-PROMICE/freshwater,
https://github.com/PennyHow/PyTrx,
https://github.com/ECCO-GROUP/ECCO-v4-Python-Tutorial,
https://github.com/icesat2py/icepyx,
https://github.com/chadagreene/BedMachine,
https://github.com/Joel-hanson/Iceberg-locations,
https://gitlab.com/wgms/glathida,14130804
https://gitlab.awi.de/sicopolis/sicopolis,
https://github.com/JordiBolibar/ALPGM,
https://github.com/krisrs1128/glacier_mapping,
https://github.com/weiji14/deepicedrain,
https://github.com/cryotools/cosipy,
https://github.com/nsidc/qgreenland,
https://github.com/NorESMhub/BLOM,
https://github.com/CliMA/Oceananigans.jl,
https://forge.ipsl.jussieu.fr/nemo/wiki/Users,
https://github.com/CliMA/LESbrary.jl,
https://code.google.com/archive/p/gold-omod/,
https://github.com/ropensci/rrricanes,
https://github.com/ropensci/hydroscoper,
https://github.com/WPringle/GLOCOFFS,
https://github.com/OpenDrift/opendrift,
https://github.com/hainegroup/oceanspy,
https://github.com/SciTools/iris,
